title,discountedPrice,price,filename,subType,type
Britannia Marie Gold Biscuits 68 g (Get +15 g Extra),9.3,10,https://www.jiomart.com/images/product/150x150/490332886/britannia-marie-gold-biscuits-68-g-0-20200916.jpg,Biscuits and cookies,Snacks and branded foods
Unibic Choco Nut Cookies 75 g,16.67,25,https://www.jiomart.com/images/product/150x150/490335851/unibic-choco-nut-cookies-75-g-0-20210615.jpg,Biscuits and cookies,Snacks and branded foods
Britannia Pure Magic Chocolush Cream Biscuits 75 g,27.9,30,https://www.jiomart.com/images/product/150x150/491061503/britannia-pure-magic-chocolush-cream-biscuits-75-g-0-20210623.jpg,Biscuits and cookies,Snacks and branded foods
Snac tac Orange Wafers 75 g,22.5,45,https://www.jiomart.com/images/product/150x150/590033090/snactac-orange-wafers-75-g-0-20201221.jpg,Biscuits and cookies,Snacks and branded foods
Britannia Milk Bikis Biscuits 500 g,40,60,https://www.jiomart.com/images/product/150x150/491587134/britannia-milk-bikis-biscuits-500-g-0-20200819.jpg,Biscuits and cookies,Snacks and branded foods
Cadbury Oreo Original Vanilla Creme Cookies Jumbo Pack 500 g,90,135,https://www.jiomart.com/images/product/150x150/590110608/cadbury-oreo-original-vanilla-creme-cookies-jumbo-pack-500-g-0-20201201.jpg,Biscuits and cookies,Snacks and branded foods
Parle Monaco Classic Cheeslings 300 g,108,120,https://www.jiomart.com/images/product/150x150/490009097/parle-monaco-classic-cheeslings-300-g-0-20210115.jpg,Biscuits and cookies,Snacks and branded foods
Britannia Good Day Choco-Chips Biscuits 400 g,70,120,https://www.jiomart.com/images/product/150x150/590032794/britannia-good-day-choco-chips-biscuits-400-g-0-20210624.jpg,Biscuits and cookies,Snacks and branded foods
Britannia Pure Magic Chocolush Cookies 300 g,70,120,https://www.jiomart.com/images/product/150x150/491237819/britannia-pure-magic-chocolush-cookies-300-g-0-20210721.jpg,Biscuits and cookies,Snacks and branded foods
Britannia Tiger Krunch Chocochips Biscuits Combo Pack 400 g,50,100,https://www.jiomart.com/images/product/150x150/590032638/britannia-tiger-krunch-chocochips-biscuits-combo-pack-400-g-0-20200819.jpg,Biscuits and cookies,Snacks and branded foods
Britannia Milk Bikis Biscuits 200 g,18.6,20,https://www.jiomart.com/images/product/150x150/490016254/britannia-milk-bikis-biscuits-200-g-0-20200731.jpg,Biscuits and cookies,Snacks and branded foods
Cadbury Bournvita Biscuits Tiffin Pack 250 g (Pack of 9),65.1,70,https://www.jiomart.com/images/product/150x150/491297818/cadbury-bournvita-biscuits-tiffin-pack-250-g-pack-of-9-0-20210526.jpg,Biscuits and cookies,Snacks and branded foods
Parle-G Gold Biscuits 500 g,60.45,65,https://www.jiomart.com/images/product/150x150/491249298/parle-g-gold-biscuits-500-g-0-20210115.jpg,Biscuits and cookies,Snacks and branded foods
Parle-G Gold Biscuits 200 g,23.25,25,https://www.jiomart.com/images/product/150x150/491089278/parle-g-gold-biscuits-200-g-0-20201020.jpg,Biscuits and cookies,Snacks and branded foods
Parle 20-20 Cashew Cookies 150 g (Get +50 g Extra),23.25,25,https://www.jiomart.com/images/product/150x150/490359219/parle-20-20-cashew-cookies-150-g-get-50-g-extra-0-20201118.jpg,Biscuits and cookies,Snacks and branded foods
Unibic Fruit & Nut Cookies 75 g,16.67,25,https://www.jiomart.com/images/product/150x150/490538036/unibic-fruit-nut-cookies-75-g-0-20210630.jpg,Biscuits and cookies,Snacks and branded foods
Sunfeast Nice Biscuits 150 g,23.25,25,https://www.jiomart.com/images/product/150x150/490335861/sunfeast-nice-biscuits-150-g-0-20201126.jpg,Biscuits and cookies,Snacks and branded foods
Britannia Nice Time Coconut Biscuits 73 g,9.3,10,https://www.jiomart.com/images/product/150x150/490005634/britannia-nice-time-coconut-biscuits-73-g-0-20201017.jpg,Biscuits and cookies,Snacks and branded foods
Pickwick Dark Chocolate Wafer Rolls 150 g,75,150,https://www.jiomart.com/images/product/150x150/491071352/pickwick-dark-chocolate-wafer-rolls-150-g-0-20210727.jpg,Biscuits and cookies,Snacks and branded foods
Britannia NutriChoice Hi-Fibre Digestive Biscuits 150 g (Get +50 g Extra),37.2,40,https://www.jiomart.com/images/product/150x150/491337305/britannia-nutrichoice-hi-fibre-digestive-biscuits-150-g-get-50-g-extra-0-20210331.jpg,Biscuits and cookies,Snacks and branded foods
Parle 20-20 Butter Cookies 150 g,18.6,20,https://www.jiomart.com/images/product/150x150/490290928/parle-20-20-butter-cookies-150-g-0-20210414.jpg,Biscuits and cookies,Snacks and branded foods
Britannia Milk Bikis Milk Cream Biscuits 100 g,18.6,20,https://www.jiomart.com/images/product/150x150/490007698/britannia-milk-bikis-milk-cream-biscuits-100-g-0-20210623.jpg,Biscuits and cookies,Snacks and branded foods
Snac tac Chocolate Wafer Biscuits 75 g,22.5,45,https://www.jiomart.com/images/product/150x150/491551863/snac-tac-chocolate-wafers-75-g-0-20201221.jpg,Biscuits and cookies,Snacks and branded foods
Karachi Badam Pista Biscuit 400 g,195,260,https://www.jiomart.com/images/product/150x150/590108585/karachi-badam-pista-biscuit-400-g-0-20210202.jpg,Biscuits and cookies,Snacks and branded foods
Tiffany Sugarfree Lemon Cream Biscuits 162 g,202.5,225,https://www.jiomart.com/images/product/150x150/590116201/tiffany-sugarfree-lemon-cream-biscuits-162-g-0-20210727.jpg,Biscuits and cookies,Snacks and branded foods
Sapphire Magic Strawberry Stixs 200 g,121.5,135,https://www.jiomart.com/images/product/150x150/590125321/sapphire-magic-strawberry-stixs-200-g-0-20210114.jpg,Biscuits and cookies,Snacks and branded foods
Britannia Tiger Glucose Biscuits 60 g,4.65,5,https://www.jiomart.com/images/product/150x150/590156883/britannia-tiger-glucose-biscuits-60-g-0-20210402.jpg,Biscuits and cookies,Snacks and branded foods
Britannia 50-50 Classic Salted Time Pass Biscuits 39 g,4.65,5,https://www.jiomart.com/images/product/150x150/590335163/britannia-50-50-classic-salted-time-pass-biscuits-39-g-0-20210625.jpg,Biscuits and cookies,Snacks and branded foods
Tiffany Sugarfree Oatmeal Cookies 150 g,202.5,225,https://www.jiomart.com/images/product/150x150/590127272/tiffany-sugarfree-oatmeal-cookies-150-g-0-20210621.jpg,Biscuits and cookies,Snacks and branded foods
Tiffany Active Digestive Biscuits 400 g,180,200,https://www.jiomart.com/images/product/150x150/590122475/tiffany-active-digestive-biscuits-400-g-0-20201228.jpg,Biscuits and cookies,Snacks and branded foods
Tiffany Digestive Biscuits 250 g,121.5,135,https://www.jiomart.com/images/product/150x150/590116250/tiffany-digestive-biscuits-250-g-0-20210614.jpg,Biscuits and cookies,Snacks and branded foods
Gullon Gluten Free Cookies 200 g,224.1,249,https://www.jiomart.com/images/product/150x150/590122282/gullon-gluten-free-cookies-200-g-0-20210223.jpg,Biscuits and cookies,Snacks and branded foods
Tiffany Sugarfree Orange Cream Biscuits 162 g,202.5,225,https://www.jiomart.com/images/product/150x150/590119881/tiffany-sugarfree-orange-cream-biscuits-162-g-0-20210727.jpg,Biscuits and cookies,Snacks and branded foods
Priyagold Butter Bite Premium Butter Cookies 600 g,128,160,https://www.jiomart.com/images/product/150x150/491231868/priyagold-butter-bite-premium-butter-cookies-600-g-0-20210115.jpg,Biscuits and cookies,Snacks and branded foods
Priyagold Butter Bite Pistachio & Almond Cookies 700 (+Get 50 g Extra),120,150,https://www.jiomart.com/images/product/150x150/491231869/priyagold-butter-bite-pistachio-almond-cookies-600-g-0-20210217.jpg,Biscuits and cookies,Snacks and branded foods
Priyagold Marie Lite Biscuits 300 g,27.5,55,https://www.jiomart.com/images/product/150x150/490006831/priyagold-marie-lite-biscuits-300-g-0-20200725.jpg,Biscuits and cookies,Snacks and branded foods
Priyagold CNC Sweet & Salty Biscuits 200 g,20,40,https://www.jiomart.com/images/product/150x150/490590169/priyagold-cnc-sweet-salty-biscuits-200-g-0-20200725.jpg,Biscuits and cookies,Snacks and branded foods
Priyagold Snacks Zig-Zag Classic Salted Biscuits 500 g,49,60,https://www.jiomart.com/images/product/150x150/491231873/priyagold-snacks-zig-zag-classic-salted-biscuits-500-g-0-20210115.jpg,Biscuits and cookies,Snacks and branded foods
Britannia Good Day Butter Cookies 33 g,4.65,5,https://www.jiomart.com/images/product/150x150/590142066/britannia-good-day-butter-cookies-33-g-get-5-g-extra-0-20210625.jpg,Biscuits and cookies,Snacks and branded foods
Tiffany Light Digestive Biscuits 400 g,225,250,https://www.jiomart.com/images/product/150x150/590087010/tiffany-light-digestive-biscuits-400-g-0-20210614.jpg,Biscuits and cookies,Snacks and branded foods
Lovely Jeera Salted Biscuits 400 g,127.5,150,https://www.jiomart.com/images/product/150x150/590324853/lovely-jeera-salted-biscuits-400-g-0-20210621.jpg,Biscuits and cookies,Snacks and branded foods
Britannia 50-50 Sweet & Salty Biscuits 38 g,4.65,5,https://www.jiomart.com/images/product/150x150/590120044/britannia-50-50-sweet-salty-biscuits-38-g-0-20201217.jpg,Biscuits and cookies,Snacks and branded foods
Nabati Cocoa Cream Wafer Biscuit 75 g,18.6,20,https://www.jiomart.com/images/product/150x150/590310586/nabati-cocoa-cream-wafer-biscuit-75-g-0-20210426.jpg,Biscuits and cookies,Snacks and branded foods
Gone Mad Ghana Choco Sticks 300 g,146.67,220,https://www.jiomart.com/images/product/150x150/590313083/gone-mad-ghana-choco-sticks-300-g-0-20210429.jpg,Biscuits and cookies,Snacks and branded foods
Tiffany Crunch 'N' Cream Chocolate Wafers 75 g,45,50,https://www.jiomart.com/images/product/150x150/590123138/tiffany-crunch-n-cream-chocolate-wafers-75-g-0-20210614.jpg,Biscuits and cookies,Snacks and branded foods
Snac tac Strawberry Wafers 75 g,22.5,45,https://www.jiomart.com/images/product/150x150/491551860/snactac-strawberry-wafers-75-g-0-20201221.jpg,Biscuits and cookies,Snacks and branded foods
Parle Milano Centre Filled Mixed Berries Cookies 75 g,32.55,35,https://www.jiomart.com/images/product/150x150/491278660/parle-milano-centre-filled-mixed-berries-cookies-75-g-0-20200725.jpg,Biscuits and cookies,Snacks and branded foods
Pickwick Assorted Wafers 75 g (Pack of 3),78,78,https://www.jiomart.com/images/product/150x150/491249706/pickwick-assorted-wafers-75-g-pack-of-3-0-20210316.jpg,Biscuits and cookies,Snacks and branded foods
Unibic Butter Cookies 75 g,16.67,25,https://www.jiomart.com/images/product/150x150/491085701/unibic-butter-cookies-75-g-0-20210119.jpg,Biscuits and cookies,Snacks and branded foods
Britannia Good Day Pista Badam Cookies 200 g,37.2,40,https://www.jiomart.com/images/product/150x150/590108587/britannia-good-day-pista-badam-cookies-200-g-0-20210112.jpg,Biscuits and cookies,Snacks and branded foods
Britannia NutriChoice Hi-Fibre 5 Grain Digestive Biscuits 200 g,60.45,65,https://www.jiomart.com/images/product/150x150/490432314/britannia-nutrichoice-hi-fibre-5-grain-digestive-biscuits-200-g-0-20210721.jpg,Biscuits and cookies,Snacks and branded foods
Parle Monaco Sixer Salted Biscuits 200 g,55.8,60,https://www.jiomart.com/images/product/150x150/490009354/parle-monaco-sixer-salted-biscuits-200-g-0-20201118.jpg,Biscuits and cookies,Snacks and branded foods
Unibic Milk Cookies 500 g,62.5,125,https://www.jiomart.com/images/product/150x150/590033420/unibic-milk-cookies-500-g-0-20210615.jpg,Biscuits and cookies,Snacks and branded foods
Chakote Coconut Biscuits 200 g,36,45,https://www.jiomart.com/images/product/150x150/590140336/chakote-coconut-biscuits-200-g-0-20210319.jpg,Biscuits and cookies,Snacks and branded foods
Jahagirdar Coconut Cookies 300 g,96,120,https://www.jiomart.com/images/product/150x150/590141375/jahagirdar-coconut-cookies-300-g-0-20210217.jpg,Biscuits and cookies,Snacks and branded foods
Jahagirdar Ragi Biscuits 150 g,48,60,https://www.jiomart.com/images/product/150x150/590141376/jahagirdar-nagali-cookies-150-g-0-20210212.jpg,Biscuits and cookies,Snacks and branded foods
Jahagirdar Nagali Ragi Biscuits 500 g,128,160,https://www.jiomart.com/images/product/150x150/590141640/jahagirdar-nagali-ragi-biscuits-500-g-0-20210217.jpg,Biscuits and cookies,Snacks and branded foods
Palekar Blissful Butter Nankatai 200 g,40,50,https://www.jiomart.com/images/product/150x150/590157019/palekar-blissful-butter-nankatai-200-g-0-20210331.jpg,Biscuits and cookies,Snacks and branded foods
Unibic Pista Badam Cookies 75 g,23.25,25,https://www.jiomart.com/images/product/150x150/490893805/unibic-pista-badam-cookies-75-g-0-20210616.jpg,Biscuits and cookies,Snacks and branded foods
Palekar Classic Choco Nankatai 200 g,40,50,https://www.jiomart.com/images/product/150x150/590157017/palekar-classic-choco-nankatai-200-g-0-20210331.jpg,Biscuits and cookies,Snacks and branded foods
Palekar Crunchy Coconut Nankatai 200 g,40,50,https://www.jiomart.com/images/product/150x150/590157018/palekar-crunchy-coconut-nankatai-200-g-0-20210331.jpg,Biscuits and cookies,Snacks and branded foods
Palekar Rich Rose Nankatai 200 g,36,45,https://www.jiomart.com/images/product/150x150/590157015/palekar-rich-rose-nankatai-200-g-0-20210331.jpg,Biscuits and cookies,Snacks and branded foods
Palekar Wow Vanilla Nankatai 200 g,40,50,https://www.jiomart.com/images/product/150x150/590157016/palekar-vanilla-nankatai-200-g-0-20210331.jpg,Biscuits and cookies,Snacks and branded foods
Unibic Cashew Butter Cookies 150 g,37.2,40,https://www.jiomart.com/images/product/150x150/490567467/unibic-cashew-butter-cookies-150-g-0-20200731.jpg,Biscuits and cookies,Snacks and branded foods
Britannia NutriChoice Almonds & Milk Oats Cookies 75 g,18.6,20,https://www.jiomart.com/images/product/150x150/590033128/britannia-nutrichoice-almonds-milk-oats-cookies-75-g-0-20210624.jpg,Biscuits and cookies,Snacks and branded foods
Parle Monaco Jeffs Zeera Biscuits 200 g,55.8,60,https://www.jiomart.com/images/product/150x150/491278661/parle-monaco-jeffs-zeera-biscuits-200-g-0-20210330.jpg,Biscuits and cookies,Snacks and branded foods
Parle Krackjack Butter Masala Biscuits 300 g,40,60,https://www.jiomart.com/images/product/150x150/590122291/parle-krackjack-butter-masala-biscuits-300-g-0-20210429.jpg,Biscuits and cookies,Snacks and branded foods
Cadbury Bournvita Biscuits Super Value Pack 400 g,59,99,https://www.jiomart.com/images/product/150x150/590192836/cadbury-bournvita-biscuits-super-value-pack-400-g-0-20210622.jpg,Biscuits and cookies,Snacks and branded foods
Parle Nutricrunch Honey and Oats Biscuits 100 g,18.6,20,https://www.jiomart.com/images/product/150x150/491179943/parle-nutricrunch-honey-and-oats-biscuits-100-g-0-20210730.jpg,Biscuits and cookies,Snacks and branded foods
Tasty Treat Strawberry Cream Wafer Biscuits 75 g,33.33,50,https://www.jiomart.com/images/product/150x150/590219667/tasty-treat-strawberry-cream-wafer-biscuits-75-g-0-20210504.jpg,Biscuits and cookies,Snacks and branded foods
Tasty Treat Orange Cream Wafer Biscuits 75 g,33.33,50,https://www.jiomart.com/images/product/150x150/590192833/tasty-treat-orange-cream-wafer-biscuits-75-g-0-20210407.jpg,Biscuits and cookies,Snacks and branded foods
Sunfeast Farmlite Oats Cookies With Almonds 150 g,46.5,50,https://www.jiomart.com/images/product/150x150/491107264/sunfeast-farmlite-oats-cookies-with-almonds-150-g-0-20210603.jpg,Biscuits and cookies,Snacks and branded foods
Pickwick Chocolate Creamy Wafers 150 g,65.1,70,https://www.jiomart.com/images/product/150x150/490008840/pickwick-chocolate-creamy-wafer-biscuits-150-g-0-20200725.jpg,Biscuits and cookies,Snacks and branded foods
Pickwick Chocolate Cream Wafers 100 g,46.5,50,https://www.jiomart.com/images/product/150x150/490008843/pickwick-chocolate-flavoured-cream-wafer-biscuits-100-g-0-20200725.jpg,Biscuits and cookies,Snacks and branded foods
Tasty Treat Chocolate Cream Wafer Biscuits 75 g,33.33,50,https://www.jiomart.com/images/product/150x150/590192834/tasty-treat-chocolate-cream-wafer-biscuits-75-g-0-20210407.jpg,Biscuits and cookies,Snacks and branded foods
Britannia 50-50 Sweet & Salty Biscuits 76 g,9.3,10,https://www.jiomart.com/images/product/150x150/490053921/britannia-50-50-sweet-salty-biscuits-76-g-0-20210312.jpg,Biscuits and cookies,Snacks and branded foods
Britannia Treat Orange Creme Wafers 75 g,18,25,https://www.jiomart.com/images/product/150x150/590033137/britannia-treat-orange-creme-wafers-75-g-0-20201123.jpg,Biscuits and cookies,Snacks and branded foods
McVitie's Digestive Biscuits 400 g,179.1,199,https://www.jiomart.com/images/product/150x150/590109852/mcvitie-s-digestive-biscuits-400-g-0-20210129.jpg,Biscuits and cookies,Snacks and branded foods
McVities Lite Digestive Biscuits 400 g,179.1,199,https://www.jiomart.com/images/product/150x150/590106997/mcvities-lite-digestive-biscuits-400-g-0-20210203.jpg,Biscuits and cookies,Snacks and branded foods
Sapphire Sugar Crackers 350 g,162,180,https://www.jiomart.com/images/product/150x150/590122101/sapphire-sugar-crackers-350-g-0-20210217.jpg,Biscuits and cookies,Snacks and branded foods
Loacker Quadrattini Vanilla Wafer Cookies 250 g,314.1,349,https://www.jiomart.com/images/product/150x150/590113824/loacker-quadrattini-vanilla-wafer-cookies-250-g-0-20210119.jpg,Biscuits and cookies,Snacks and branded foods
Tiffany Crunch N Cream Hazelnut Wafers 150 g,81,90,https://www.jiomart.com/images/product/150x150/590116246/tiffany-crunch-n-cream-hazelnut-wafers-150-g-0-20210727.jpg,Biscuits and cookies,Snacks and branded foods
Tiffany Crunch N Cream Strawberry Wafers 150 g,81,90,https://www.jiomart.com/images/product/150x150/590116248/tiffany-crunch-n-cream-strawberry-wafers-150-g-0-20210727.jpg,Biscuits and cookies,Snacks and branded foods
Tiffany Crunch N Cream Vanilla Wafers 150 g,81,90,https://www.jiomart.com/images/product/150x150/590116249/tiffany-crunch-n-cream-vanilla-wafers-150-g-0-20210727.jpg,Biscuits and cookies,Snacks and branded foods
